epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
75,4247.13,1.26536,1.1856,1.11536,0.71666,0.60975,0.66517,0.3916,1.34362,1.17525,1.19041,0.0007292,0.000243067,0.0007292,0.000243067,0.0007292,0.000243067,0.0007292,0.000243067
76,4302.19,1.27407,1.18647,1.1197,0.7242,0.6118,0.6584,0.38687,1.35034,1.18745,1.19438,0.000702202,0.000234068,0.000702202,0.000234068,0.000702202,0.000234068,0.000702202,0.000234068
77,4357.49,1.26755,1.17454,1.11467,0.72458,0.60631,0.65594,0.38485,1.3584,1.18607,1.19664,0.000675205,0.000225068,0.000675205,0.000225068,0.000675205,0.000225068,0.000675205,0.000225068
78,4411.2,1.26363,1.16759,1.11384,0.72036,0.61062,0.6528,0.3857,1.35595,1.18993,1.20106,0.000648208,0.000216069,0.000648208,0.000216069,0.000648208,0.000216069,0.000648208,0.000216069
79,4467.28,1.2565,1.15934,1.10964,0.72497,0.60059,0.64583,0.37938,1.36268,1.1934,1.20598,0.000621211,0.00020707,0.000621211,0.00020707,0.000621211,0.00020707,0.000621211,0.00020707
80,4522.35,1.26416,1.16559,1.11323,0.71621,0.61896,0.65555,0.38588,1.3576,1.18805,1.20139,0.000594213,0.000198071,0.000594213,0.000198071,0.000594213,0.000198071,0.000594213,0.000198071
81,4578.4,1.26029,1.16497,1.11073,0.70072,0.61457,0.65007,0.38386,1.35013,1.18607,1.19718,0.000567216,0.000189072,0.000567216,0.000189072,0.000567216,0.000189072,0.000567216,0.000189072
82,4632.82,1.25145,1.15955,1.10633,0.70357,0.60551,0.65051,0.38358,1.35071,1.18352,1.19965,0.000540219,0.000180073,0.000540219,0.000180073,0.000540219,0.000180073,0.000540219,0.000180073
83,4687.55,1.25833,1.14777,1.11011,0.70485,0.60277,0.65128,0.38023,1.36267,1.186,1.20313,0.000513221,0.000171074,0.000513221,0.000171074,0.000513221,0.000171074,0.000513221,0.000171074
84,4742.53,1.25133,1.13989,1.10545,0.70927,0.60987,0.65559,0.38411,1.36039,1.17595,1.20166,0.000486224,0.000162075,0.000486224,0.000162075,0.000486224,0.000162075,0.000486224,0.000162075
85,4798.84,1.24485,1.14023,1.1028,0.71764,0.59631,0.65255,0.38163,1.3571,1.17357,1.20324,0.000459227,0.000153076,0.000459227,0.000153076,0.000459227,0.000153076,0.000459227,0.000153076
86,4855.58,1.24295,1.14617,1.09901,0.71906,0.59586,0.65205,0.38333,1.36023,1.17671,1.20557,0.00043223,0.000144077,0.00043223,0.000144077,0.00043223,0.000144077,0.00043223,0.000144077
87,4911.4,1.24305,1.13896,1.10276,0.70921,0.60096,0.65267,0.38317,1.35552,1.1815,1.20457,0.000405232,0.000135077,0.000405232,0.000135077,0.000405232,0.000135077,0.000405232,0.000135077
88,4965.58,1.23327,1.11555,1.09219,0.70431,0.6196,0.65848,0.3839,1.35669,1.18228,1.20199,0.000378235,0.000126078,0.000378235,0.000126078,0.000378235,0.000126078,0.000378235,0.000126078
89,5020.92,1.22322,1.11059,1.09482,0.71447,0.60345,0.6544,0.38415,1.36202,1.18161,1.20638,0.000351238,0.000117079,0.000351238,0.000117079,0.000351238,0.000117079,0.000351238,0.000117079
90,5075.74,1.23044,1.11523,1.09314,0.6983,0.61541,0.65356,0.3833,1.36189,1.18276,1.20906,0.00032424,0.00010808,0.00032424,0.00010808,0.00032424,0.00010808,0.00032424,0.00010808
91,5130.31,1.15787,1.01068,1.0749,0.72448,0.58936,0.64343,0.37623,1.37049,1.20116,1.21369,0.000297243,9.9081e-05,0.000297243,9.9081e-05,0.000297243,9.9081e-05,0.000297243,9.9081e-05
92,5185.1,1.13494,0.98023,1.06216,0.74917,0.57597,0.64265,0.3769,1.36748,1.20448,1.21182,0.000270246,9.00819e-05,0.000270246,9.00819e-05,0.000270246,9.00819e-05,0.000270246,9.00819e-05
93,5240.61,1.13006,0.97261,1.05917,0.73403,0.58702,0.64593,0.38078,1.36002,1.19834,1.21035,0.000243248,8.10828e-05,0.000243248,8.10828e-05,0.000243248,8.10828e-05,0.000243248,8.10828e-05
94,5296.14,1.11853,0.96204,1.05199,0.73215,0.59124,0.64914,0.38129,1.36384,1.19707,1.21176,0.000216251,7.20837e-05,0.000216251,7.20837e-05,0.000216251,7.20837e-05,0.000216251,7.20837e-05
95,5352.5,1.11191,0.95461,1.05172,0.72395,0.60113,0.65079,0.38395,1.36286,1.19136,1.2116,0.000189254,6.30846e-05,0.000189254,6.30846e-05,0.000189254,6.30846e-05,0.000189254,6.30846e-05
96,5406.8,1.10925,0.94928,1.0514,0.72806,0.59802,0.64944,0.38349,1.3607,1.18925,1.20913,0.000162257,5.40855e-05,0.000162257,5.40855e-05,0.000162257,5.40855e-05,0.000162257,5.40855e-05
97,5462.44,1.111,0.94252,1.04802,0.73216,0.58713,0.64835,0.38417,1.36043,1.19126,1.20871,0.000135259,4.50864e-05,0.000135259,4.50864e-05,0.000135259,4.50864e-05,0.000135259,4.50864e-05
98,5516.2,1.09971,0.93644,1.04537,0.7214,0.59352,0.64969,0.38242,1.36717,1.19255,1.21484,0.000108262,3.60873e-05,0.000108262,3.60873e-05,0.000108262,3.60873e-05,0.000108262,3.60873e-05
99,5570.58,1.10277,0.93542,1.04536,0.73092,0.58875,0.65225,0.38254,1.37064,1.19211,1.21668,8.12646e-05,2.70882e-05,8.12646e-05,2.70882e-05,8.12646e-05,2.70882e-05,8.12646e-05,2.70882e-05
100,5626.93,1.10278,0.93138,1.04699,0.74031,0.58359,0.65016,0.38264,1.36931,1.19242,1.21723,5.42673e-05,1.80891e-05,5.42673e-05,1.80891e-05,5.42673e-05,1.80891e-05,5.42673e-05,1.80891e-05
