seed,checkpoint,batch,batch_hash,scope,instances_or_assigned_positives,box_loss,cls_loss,dfl_loss,loc_norm,cls_norm,cls_to_loc_norm_ratio,log10_cls_to_loc_ratio,cosine,conflict,finite
43,epoch50,6,334f79e24468133a4814f9bcc1ad52d87fcf4ccd83ce8a62073ff99c81b54eaf,D40,10,1.806998372077942,1.5352809429168701,0.012798609212040901,0.0,0.012519785203039646,,,,,1
43,epoch50,7,4cffd353e7e306aaebfb783e40e9e05baabcb5e8900af458869ea4f4d3293421,all,24,1.632899522781372,1.3569648265838623,0.015808332711458206,0.009741438552737236,0.015485091134905815,1.5896103076639205,0.20129067024861835,0.22199682891368866,0,1
43,epoch50,7,4cffd353e7e306aaebfb783e40e9e05baabcb5e8900af458869ea4f4d3293421,D00,70,1.632899522781372,1.3569648265838623,0.015808332711458206,0.026130719110369682,0.06017380580306053,2.3027994579445474,0.3622561185546268,0.25004488229751587,0,1
43,epoch50,7,4cffd353e7e306aaebfb783e40e9e05baabcb5e8900af458869ea4f4d3293421,D10,35,1.632899522781372,1.3569648265838623,0.015808332711458206,0.027799027040600777,0.019020462408661842,0.6842132417398009,-0.1648085250663647,-0.08435223996639252,1,1
43,epoch50,7,4cffd353e7e306aaebfb783e40e9e05baabcb5e8900af458869ea4f4d3293421,D20,100,1.632899522781372,1.3569648265838623,0.015808332711458206,0.00800893921405077,0.009377495385706425,1.1708785814299452,0.06851186164027934,0.12072550505399704,0,1
43,epoch50,7,4cffd353e7e306aaebfb783e40e9e05baabcb5e8900af458869ea4f4d3293421,D40,30,1.632899522781372,1.3569648265838623,0.015808332711458206,0.028710640966892242,0.019850777462124825,0.6914083696360456,-0.16026536754057535,-0.0628945603966713,1,1
43,epoch50,8,9a9e818c03cf6b59f252a010c001516b61a837cff7c0a45a33324e5e3da2f928,all,26,1.7227253913879395,1.586173415184021,0.012034306302666664,0.010908928699791431,0.008703960105776787,0.7978748734459322,-0.0980652114472866,-0.037036918103694916,1,1
43,epoch50,8,9a9e818c03cf6b59f252a010c001516b61a837cff7c0a45a33324e5e3da2f928,D00,106,1.7227253913879395,1.586173415184021,0.012034306302666664,0.024722503498196602,0.01631668582558632,0.6599932659237585,-0.1804604956506653,0.03757051005959511,0,1
43,epoch50,8,9a9e818c03cf6b59f252a010c001516b61a837cff7c0a45a33324e5e3da2f928,D10,47,1.7227253913879395,1.586173415184021,0.012034306302666664,0.014695783145725727,0.010400675237178802,0.7077319482768663,-0.1501311991281398,0.060580793768167496,0,1
43,epoch50,8,9a9e818c03cf6b59f252a010c001516b61a837cff7c0a45a33324e5e3da2f928,D20,50,1.7227253913879395,1.586173415184021,0.012034306302666664,0.012107658199965954,0.02058515138924122,1.7001761240087785,0.2304939129801333,-0.2594510018825531,1,1
43,epoch50,8,9a9e818c03cf6b59f252a010c001516b61a837cff7c0a45a33324e5e3da2f928,D40,50,1.7227253913879395,1.586173415184021,0.012034306302666664,0.01628296449780464,0.012312277220189571,0.7561446947728455,-0.12139509057217511,-0.22499606013298035,1,1
43,epoch50,9,7936e23f50a0735d5eecfc1973eab44248d15d7b1c60fca12b65c3f3ad89c533,all,22,1.6477086544036865,1.6543967723846436,0.012581447139382362,0.011692618951201439,0.012214104644954205,1.04459956284637,0.018949839753464807,-0.10912682116031647,1,1
43,epoch50,9,7936e23f50a0735d5eecfc1973eab44248d15d7b1c60fca12b65c3f3ad89c533,D00,70,1.6477086544036865,1.6543967723846436,0.012581447139382362,0.026979057118296623,0.024452531710267067,0.9063523459344278,-0.04270293681829301,-0.15329182147979736,1,1
43,epoch50,9,7936e23f50a0735d5eecfc1973eab44248d15d7b1c60fca12b65c3f3ad89c533,D10,75,1.6477086544036865,1.6543967723846436,0.012581447139382362,0.019067151471972466,0.025591589510440826,1.3421821055997212,0.12781144436620426,-0.2120702564716339,1,1
43,epoch50,9,7936e23f50a0735d5eecfc1973eab44248d15d7b1c60fca12b65c3f3ad89c533,D20,60,1.6477086544036865,1.6543967723846436,0.012581447139382362,0.01690744236111641,0.014077814295887947,0.832640088027979,-0.07954268354024971,-0.2615456283092499,1,1
43,epoch50,10,a3c4b7957b7c11b073f1daa1e16883390b82c9915792752861bbb60388b3807f,all,22,1.5701115131378174,1.3953495025634766,0.011060069315135479,0.008899854496121407,0.008301696740090847,0.9327901645705288,-0.03021604180382811,-0.08543268591165543,1,1
43,epoch50,10,a3c4b7957b7c11b073f1daa1e16883390b82c9915792752861bbb60388b3807f,D00,70,1.5701115131378174,1.3953495025634766,0.011060069315135479,0.019653266295790672,0.012912489473819733,0.6570149347940868,-0.18242475825613852,0.08137750625610352,0,1
43,epoch50,10,a3c4b7957b7c11b073f1daa1e16883390b82c9915792752861bbb60388b3807f,D10,40,1.5701115131378174,1.3953495025634766,0.011060069315135479,0.027225390076637268,0.021110353991389275,0.7753921590091212,-0.11047859501863204,-0.3204445242881775,1,1
43,epoch50,10,a3c4b7957b7c11b073f1daa1e16883390b82c9915792752861bbb60388b3807f,D20,60,1.5701115131378174,1.3953495025634766,0.011060069315135479,0.00968992616981268,0.012684661895036697,1.3090566091776437,0.11695842769811018,0.5033824443817139,0,1
43,epoch50,10,a3c4b7957b7c11b073f1daa1e16883390b82c9915792752861bbb60388b3807f,D40,45,1.5701115131378174,1.3953495025634766,0.011060069315135479,0.03363310173153877,0.013725494034588337,0.4080948032728581,-0.38923893554844313,-0.14641113579273224,1,1
43,epoch50,11,1a50ac51658d5ba7bc54cdce02199aa8c5d6d07979efd6817b6007444dd0f941,all,27,1.6153619289398193,1.7784463167190552,0.011158069595694542,0.008483052253723145,0.008766422048211098,1.033404225980523,0.014270233207580868,0.21889957785606384,0,1
43,epoch50,11,1a50ac51658d5ba7bc54cdce02199aa8c5d6d07979efd6817b6007444dd0f941,D00,70,1.6153619289398193,1.7784463167190552,0.011158069595694542,0.01571459136903286,0.024273334071040154,1.5446366692597004,0.1888263406590996,0.22230063378810883,0,1
43,epoch50,11,1a50ac51658d5ba7bc54cdce02199aa8c5d6d07979efd6817b6007444dd0f941,D10,70,1.6153619289398193,1.7784463167190552,0.011158069595694542,0.013708822429180145,0.01859806478023529,1.3566493312108314,0.13246760506508215,0.17903262376785278,0,1
43,epoch50,11,1a50ac51658d5ba7bc54cdce02199aa8c5d6d07979efd6817b6007444dd0f941,D20,70,1.6153619289398193,1.7784463167190552,0.011158069595694542,0.01814909465610981,0.011544016189873219,0.6360656775784118,-0.196498038538328,0.17320021986961365,0,1
43,epoch50,11,1a50ac51658d5ba7bc54cdce02199aa8c5d6d07979efd6817b6007444dd0f941,D40,60,1.6153619289398193,1.7784463167190552,0.011158069595694542,0.015488488599658012,0.010724961757659912,0.692447277127913,-0.1596132881466802,0.3101661503314972,0,1
43,epoch50,12,a4534ce8b8156f22da77d962aa5685381556c24601b584a139224fe097731d2e,all,10,1.5831156969070435,1.6453179121017456,0.014653412625193596,0.016505317762494087,0.015006409026682377,0.9091863145332615,-0.04134711008677073,-0.10988019406795502,1,1
43,epoch50,12,a4534ce8b8156f22da77d962aa5685381556c24601b584a139224fe097731d2e,D00,50,1.5831156969070435,1.6453179121017456,0.014653412625193596,0.021586015820503235,0.031177818775177002,1.444352632483624,0.15967323730927527,0.014439566992223263,0,1
43,epoch50,12,a4534ce8b8156f22da77d962aa5685381556c24601b584a139224fe097731d2e,D10,10,1.5831156969070435,1.6453179121017456,0.014653412625193596,0.11793956160545349,0.04402143135666847,0.3732541545637976,-0.4279953495933176,-0.4278978109359741,1,1
43,epoch50,12,a4534ce8b8156f22da77d962aa5685381556c24601b584a139224fe097731d2e,D20,30,1.5831156969070435,1.6453179121017456,0.014653412625193596,0.0089515820145607,0.019044524058699608,2.1275037225511273,0.3278703286541572,0.3456050753593445,0,1
43,epoch50,12,a4534ce8b8156f22da77d962aa5685381556c24601b584a139224fe097731d2e,D40,10,1.5831156969070435,1.6453179121017456,0.014653412625193596,0.051273465156555176,0.03309737890958786,0.6455069656113626,-0.19009906693705608,-0.1620391607284546,1,1
43,epoch50,13,bebf1379a39279f25bf2470ca784661aff6818b4b2ece729feeecbe448c06b0a,all,32,1.5974690914154053,1.327502727508545,0.01482653059065342,0.014439494349062443,0.008507685735821724,0.5891955445360958,-0.22974054592768234,0.09320200234651566,0,1
43,epoch50,13,bebf1379a39279f25bf2470ca784661aff6818b4b2ece729feeecbe448c06b0a,D00,40,1.5974690914154053,1.327502727508545,0.01482653059065342,0.045279305428266525,0.046937864273786545,1.036629511646277,0.015623568542379104,0.4741641581058502,0,1
43,epoch50,13,bebf1379a39279f25bf2470ca784661aff6818b4b2ece729feeecbe448c06b0a,D10,72,1.5974690914154053,1.327502727508545,0.01482653059065342,0.04995999112725258,0.020171519368886948,0.40375346179522487,-0.3938837409899593,-0.08925224095582962,1,1
43,epoch50,13,bebf1379a39279f25bf2470ca784661aff6818b4b2ece729feeecbe448c06b0a,D20,150,1.5974690914154053,1.327502727508545,0.01482653059065342,0.009442286565899849,0.00868870597332716,0.9201908788392218,-0.03612207588477079,0.4105800688266754,0,1
43,epoch50,13,bebf1379a39279f25bf2470ca784661aff6818b4b2ece729feeecbe448c06b0a,D40,40,1.5974690914154053,1.327502727508545,0.01482653059065342,0.02895680069923401,0.018359150737524033,0.6340186171882478,-0.19789798939994668,-0.06550901383161545,1,1
43,epoch50,14,a5027d0cd59953da796d4dea2969bf081ed8077a4b089ab997a63f25a61d4f65,all,14,1.292547345161438,1.293927550315857,0.01170665118843317,0.007360314019024372,0.009357373230159283,1.2713279903511,0.10425760879427542,0.4436948597431183,0,1
43,epoch50,14,a5027d0cd59953da796d4dea2969bf081ed8077a4b089ab997a63f25a61d4f65,D00,50,1.292547345161438,1.293927550315857,0.01170665118843317,0.014398056082427502,0.013920695520937443,0.9668454853379362,-0.014642926358511379,0.29724550247192383,0,1
43,epoch50,14,a5027d0cd59953da796d4dea2969bf081ed8077a4b089ab997a63f25a61d4f65,D10,10,1.292547345161438,1.293927550315857,0.01170665118843317,0.0019793957471847534,0.04919198155403137,24.852019422591937,1.3953616843552576,-0.10851940512657166,1,1
43,epoch50,14,a5027d0cd59953da796d4dea2969bf081ed8077a4b089ab997a63f25a61d4f65,D20,50,1.292547345161438,1.293927550315857,0.01170665118843317,0.005082307383418083,0.009972546249628067,1.9622084020665975,0.29274513100572597,0.25889474153518677,0,1
43,epoch50,14,a5027d0cd59953da796d4dea2969bf081ed8077a4b089ab997a63f25a61d4f65,D40,30,1.292547345161438,1.293927550315857,0.01170665118843317,0.023799609392881393,0.02250678278505802,0.9456786627678829,-0.02425640978649761,0.4705311357975006,0,1
43,epoch50,15,97e557dc2e2ba54a9bf43e9ee0ceab14f58ba53dd8f70b1de2ba8002bd1b4024,all,22,1.6303975582122803,1.4305789470672607,0.015071989968419075,0.008291254751384258,0.020575162023305893,2.481549854667146,0.39472300465498045,-0.003963640425354242,1,1
43,epoch50,15,97e557dc2e2ba54a9bf43e9ee0ceab14f58ba53dd8f70b1de2ba8002bd1b4024,D00,70,1.6303975582122803,1.4305789470672607,0.015071989968419075,0.02193260006606579,0.03037463314831257,1.3849079934352302,0.14142092194151074,-0.05206206813454628,1,1
43,epoch50,15,97e557dc2e2ba54a9bf43e9ee0ceab14f58ba53dd8f70b1de2ba8002bd1b4024,D10,70,1.6303975582122803,1.4305789470672607,0.015071989968419075,0.020156895741820335,0.06838573515415192,3.3926719684454802,0.5305418704965731,0.08169852197170258,0,1
43,epoch50,15,97e557dc2e2ba54a9bf43e9ee0ceab14f58ba53dd8f70b1de2ba8002bd1b4024,D20,80,1.6303975582122803,1.4305789470672607,0.015071989968419075,0.004337231628596783,0.00568429846316576,1.3105821754335938,0.1174642570403291,0.07447465509176254,0,1
43,epoch50,16,765c81fe9136f77108d5a3192e09f930584736691268a02f9f4277315c467459,all,26,1.7781482934951782,1.3610695600509644,0.015144665725529194,0.00888338964432478,0.007601820398122072,0.8557342076038005,-0.06766110693015151,0.233683243393898,0,1
43,epoch50,16,765c81fe9136f77108d5a3192e09f930584736691268a02f9f4277315c467459,D00,40,1.7781482934951782,1.3610695600509644,0.015144665725529194,0.015339510515332222,0.021175196394324303,1.3804349475923086,0.14001594551540233,0.2649396061897278,0,1
43,epoch50,16,765c81fe9136f77108d5a3192e09f930584736691268a02f9f4277315c467459,D10,30,1.7781482934951782,1.3610695600509644,0.015144665725529194,0.04100055992603302,0.032135725021362305,0.7837874672769517,-0.10580168514980019,0.3869785964488983,0,1
43,epoch50,16,765c81fe9136f77108d5a3192e09f930584736691268a02f9f4277315c467459,D20,130,1.7781482934951782,1.3610695600509644,0.015144665725529194,0.009728914126753807,0.009605349972844124,0.9872992861998966,-0.005551176973159528,0.37550610303878784,0,1
43,epoch50,16,765c81fe9136f77108d5a3192e09f930584736691268a02f9f4277315c467459,D40,49,1.7781482934951782,1.3610695600509644,0.015144665725529194,0.02151487208902836,0.008552021346986294,0.39749347853884986,-0.40066999218442867,-0.18946968019008636,1,1
43,epoch50,17,818c4a2cdd8fd7a454c6ebf5b64ab47888fd393095b89e325426239237aed862,all,15,1.345372200012207,1.3474920988082886,0.024931658059358597,0.010424398817121983,0.023983757942914963,2.300732959633303,0.36186621411068687,0.4234004020690918,0,1
43,epoch50,17,818c4a2cdd8fd7a454c6ebf5b64ab47888fd393095b89e325426239237aed862,D00,40,1.345372200012207,1.3474920988082886,0.024931658059358597,0.032834891229867935,0.08844532817602158,2.6936385309407744,0.43033931575576606,0.5929692387580872,0,1
43,epoch50,17,818c4a2cdd8fd7a454c6ebf5b64ab47888fd393095b89e325426239237aed862,D20,110,1.345372200012207,1.3474920988082886,0.024931658059358597,0.009232918731868267,0.011326818726956844,1.2267863560697538,0.08876893725129566,0.3067132830619812,0,1
43,epoch50,18,9d33f9b80970a78760c50e7a00a3f75a106deb72dde43191034a7f3622269186,all,28,1.5260653495788574,1.4000271558761597,0.01500084437429905,0.008348753675818443,0.006932435091584921,0.8303556867013833,-0.08073583571740947,0.1822233945131302,0,1
43,epoch50,18,9d33f9b80970a78760c50e7a00a3f75a106deb72dde43191034a7f3622269186,D00,59,1.5260653495788574,1.4000271558761597,0.01500084437429905,0.01339772716164589,0.027723222970962524,2.0692482117658506,0.3158125885558878,0.18437550961971283,0,1
43,epoch50,18,9d33f9b80970a78760c50e7a00a3f75a106deb72dde43191034a7f3622269186,D10,50,1.5260653495788574,1.4000271558761597,0.01500084437429905,0.03591350093483925,0.016478441655635834,0.45883696177473743,-0.3383416046150522,0.3905908763408661,0,1
43,epoch50,18,9d33f9b80970a78760c50e7a00a3f75a106deb72dde43191034a7f3622269186,D20,149,1.5260653495788574,1.4000271558761597,0.01500084437429905,0.007353258319199085,0.008568817749619484,1.1653089525287883,0.06644108295010212,-0.37768858671188354,1,1
43,epoch50,18,9d33f9b80970a78760c50e7a00a3f75a106deb72dde43191034a7f3622269186,D40,20,1.5260653495788574,1.4000271558761597,0.01500084437429905,0.020756704732775688,0.01158230472356081,0.5580030584176435,-0.25336342068560075,0.0035689992364495993,0,1
43,epoch50,19,2a337a00f71b9d5b9e4f4820456a997dde9a26e2a8570d0031a4032304e5e290,all,22,1.3186588287353516,1.2635563611984253,0.013966337777674198,0.015453011728823185,0.009990157559514046,0.6464861177112975,-0.1894407964852282,0.12164842337369919,0,1
43,epoch50,19,2a337a00f71b9d5b9e4f4820456a997dde9a26e2a8570d0031a4032304e5e290,D00,70,1.3186588287353516,1.2635563611984253,0.013966337777674198,0.016149815171957016,0.02644430287182331,1.637436874060449,0.21416456620540417,-0.24348117411136627,1,1
43,epoch50,19,2a337a00f71b9d5b9e4f4820456a997dde9a26e2a8570d0031a4032304e5e290,D10,15,1.3186588287353516,1.2635563611984253,0.013966337777674198,0.19175675511360168,0.05870230123400688,0.3061289872121069,-0.5140955453120991,-0.01930135488510132,1,1
43,epoch50,19,2a337a00f71b9d5b9e4f4820456a997dde9a26e2a8570d0031a4032304e5e290,D20,110,1.3186588287353516,1.2635563611984253,0.013966337777674198,0.012779466807842255,0.011269142851233482,0.881816355931067,-0.05462185014030128,0.28865817189216614,0,1
43,epoch50,19,2a337a00f71b9d5b9e4f4820456a997dde9a26e2a8570d0031a4032304e5e290,D40,20,1.3186588287353516,1.2635563611984253,0.013966337777674198,0.04534878581762314,0.00863262452185154,0.1903606539008325,-0.7204228120418265,-0.09976837038993835,1,1
43,epoch50,20,416079114cddbd6704444b9e0affb7f2e5045d6c83762da189425d38df68e659,all,14,1.452453374862671,1.2518491744995117,0.017887134104967117,0.009885626845061779,0.010086054913699627,1.020274694946428,0.008717115328837012,0.3466671407222748,0,1
43,epoch50,20,416079114cddbd6704444b9e0affb7f2e5045d6c83762da189425d38df68e659,D00,20,1.452453374862671,1.2518491744995117,0.017887134104967117,0.046819135546684265,0.020452378317713737,0.4368380167404047,-0.3596795732746374,0.05524977669119835,0,1
43,epoch50,20,416079114cddbd6704444b9e0affb7f2e5045d6c83762da189425d38df68e659,D10,10,1.452453374862671,1.2518491744995117,0.017887134104967117,0.011928509920835495,0.021068092435598373,1.766196496915243,0.2470390190483123,0.1372719407081604,0,1
43,epoch50,20,416079114cddbd6704444b9e0affb7f2e5045d6c83762da189425d38df68e659,D20,100,1.452453374862671,1.2518491744995117,0.017887134104967117,0.007585576269775629,0.012691481038928032,1.6731070372987533,0.22352372591231037,0.594051718711853,0,1
43,epoch50,20,416079114cddbd6704444b9e0affb7f2e5045d6c83762da189425d38df68e659,D40,10,1.452453374862671,1.2518491744995117,0.017887134104967117,0.049760159105062485,0.03140764683485031,0.6311805950727952,-0.19984636148170273,-0.035153262317180634,1,1
43,epoch50,21,a0b7e0d587d81d840d751b4be2adc2060e7cdecb840ca465510a9bbe0ae50148,all,22,1.4296969175338745,1.6019920110702515,0.01761648990213871,0.00614967430010438,0.010265078395605087,1.669206838389938,0.22251015525662052,0.03004315309226513,0,1
43,epoch50,21,a0b7e0d587d81d840d751b4be2adc2060e7cdecb840ca465510a9bbe0ae50148,D00,48,1.4296969175338745,1.6019920110702515,0.01761648990213871,0.03259078785777092,0.029194284230470657,0.895783322510554,-0.04779702741160522,-0.1874053031206131,1,1
43,epoch50,21,a0b7e0d587d81d840d751b4be2adc2060e7cdecb840ca465510a9bbe0ae50148,D10,10,1.4296969175338745,1.6019920110702515,0.01761648990213871,0.02546490542590618,0.23081788420677185,9.06415634954427,0.9573273881570503,-0.4187726080417633,1,1
43,epoch50,21,a0b7e0d587d81d840d751b4be2adc2060e7cdecb840ca465510a9bbe0ae50148,D20,134,1.4296969175338745,1.6019920110702515,0.01761648990213871,0.004588549956679344,0.00783074926584959,1.7065847249741115,0.2321278541003567,0.15694351494312286,0,1
43,epoch50,21,a0b7e0d587d81d840d751b4be2adc2060e7cdecb840ca465510a9bbe0ae50148,D40,20,1.4296969175338745,1.6019920110702515,0.01761648990213871,0.021980855613946915,0.021087925881147385,0.9593769347070837,-0.018010727031109487,0.0005561658181250095,0,1
43,epoch50,22,2297f487f0ecec69d9bb03ab1c1ab6462947f9be30d9f1404026cda7df27620b,all,24,1.1121289730072021,1.1426196098327637,0.008599536493420601,0.007574501447379589,0.008631197735667229,1.139507041569476,0.05671701324199201,0.038347937166690826,0,1
43,epoch50,22,2297f487f0ecec69d9bb03ab1c1ab6462947f9be30d9f1404026cda7df27620b,D00,60,1.1121289730072021,1.1426196098327637,0.008599536493420601,0.021482111886143684,0.048199962824583054,2.243725527548007,0.35096972907166657,0.09684504568576813,0,1
43,epoch50,22,2297f487f0ecec69d9bb03ab1c1ab6462947f9be30d9f1404026cda7df27620b,D10,20,1.1121289730072021,1.1426196098327637,0.008599536493420601,0.058797989040613174,0.02471301518380642,0.42030374825806627,-0.37643673695022234,0.10143469274044037,0,1
